,0.0,1.0,6.0,2.0,3.0,4.0
Total Rows,4.0,,,,,
AGE_min,38.0,,,,,
AGE_25%,44.75,,,,,
AGE_50%,56.0,,,,,
AGE_75%,66.75,,,,,
AGE_max,72.0,,,,,
AGE_std,15.716233645501712,,,,,
LOS_min,1.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,7.0,,,,,
LOS_max,13.0,,,,,
LOS_std,5.656854249492381,,,,,
RACE,0.0,3.0,1.0,0.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,0.0,1.0,2.0,1.0
DIED,4.0,0.0,0.0,0.0,0.0,0.0
