,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,265.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,12.0,,,,,
AGE_50%,26.0,,,,,
AGE_75%,48.0,,,,,
AGE_max,73.0,,,,,
AGE_std,21.365882696397694,,,,,
LOS_min,0.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,15.0,,,,,
LOS_std,1.9823982449550632,,,,,
RACE,0.0,161.0,18.0,41.0,12.0,11.0
ZIPINC_QRTL,0.0,57.0,66.0,69.0,67.0,0.0
DIED,265.0,0.0,0.0,0.0,0.0,0.0
