,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,19.0,0.0,1.0,1.0,0.0,1.0
50%,19.0,0.0,1.0,1.0,0.0,1.0
75%,19.0,0.0,1.0,1.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,19.0,0.0,1.0,1.0,0.0,1.0
mean,19.0,0.0,1.0,1.0,0.0,1.0
min,19.0,0.0,1.0,1.0,0.0,1.0
std,,,,,,
