,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,36.0,,,,,
AGE_min,2.0,,,,,
AGE_25%,19.0,,,,,
AGE_50%,44.0,,,,,
AGE_75%,69.75,,,,,
AGE_max,78.0,,,,,
AGE_std,24.98588490417028,,,,,
LOS_min,2.0,,,,,
LOS_25%,4.0,,,,,
LOS_50%,5.0,,,,,
LOS_75%,6.0,,,,,
LOS_max,26.0,,,,,
LOS_std,3.769131094343789,,,,,
RACE,0.0,23.0,1.0,6.0,3.0,1.0
ZIPINC_QRTL,0.0,3.0,11.0,10.0,12.0,0.0
DIED,36.0,0.0,0.0,0.0,0.0,0.0
