,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,53.5,0.5,2.0,2.5,0.0,8.5
50%,53.5,0.5,2.0,2.5,0.0,8.5
75%,53.5,0.5,2.0,2.5,0.0,8.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,53.5,0.5,2.0,2.5,0.0,8.5
mean,53.5,0.5,2.0,2.5,0.0,8.5
min,53.5,0.5,2.0,2.5,0.0,8.5
std,,,,,,
