,0.0,1.0,3.0,6.0,2.0
Total Rows,7.0,,,,
AGE_min,42.0,,,,
AGE_25%,53.5,,,,
AGE_50%,59.0,,,,
AGE_75%,63.0,,,,
AGE_max,79.0,,,,
AGE_std,11.818065267490557,,,,
LOS_min,1.0,,,,
LOS_25%,3.0,,,,
LOS_50%,4.0,,,,
LOS_75%,4.0,,,,
LOS_max,5.0,,,,
LOS_std,1.2724180205607034,,,,
RACE,0.0,5.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,1.0,4.0,0.0,2.0
DIED,7.0,0.0,0.0,0.0,0.0
