,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,58.5,0.75,1.0,2.25,0.0,3.25
50%,58.5,0.75,1.0,2.25,0.0,3.25
75%,58.5,0.75,1.0,2.25,0.0,3.25
count,1.0,1.0,1.0,1.0,1.0,1.0
max,58.5,0.75,1.0,2.25,0.0,3.25
mean,58.5,0.75,1.0,2.25,0.0,3.25
min,58.5,0.75,1.0,2.25,0.0,3.25
std,,,,,,
