,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,62.0,,,,,
AGE_min,4.0,,,,,
AGE_25%,10.25,,,,,
AGE_50%,34.0,,,,,
AGE_75%,56.5,,,,,
AGE_max,75.0,,,,,
AGE_std,23.582500301396422,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,6.0,,,,,
LOS_std,1.4563088740899166,,,,,
RACE,0.0,35.0,4.0,13.0,3.0,2.0
ZIPINC_QRTL,0.0,13.0,15.0,16.0,18.0,0.0
DIED,62.0,0.0,0.0,0.0,0.0,0.0
