,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,17.0,0.0,2.0,1.0,0.0,6.0
50%,17.0,0.0,2.0,1.0,0.0,6.0
75%,17.0,0.0,2.0,1.0,0.0,6.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,17.0,0.0,2.0,1.0,0.0,6.0
mean,17.0,0.0,2.0,1.0,0.0,6.0
min,17.0,0.0,2.0,1.0,0.0,6.0
std,,,,,,
