,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,32.8,0.65,1.8333333333333333,2.625,0.0,5.7625
50%,33.4,0.65,1.8333333333333333,2.65,0.0,5.775
75%,34.0,0.65,1.8333333333333333,2.675,0.0,5.7875
count,1.05,1.05,0.95,1.05,1.05,1.05
max,34.6,0.65,1.8333333333333333,2.7,0.0,5.8
mean,33.4,0.65,1.8333333333333333,2.65,0.0,5.775
min,32.2,0.65,1.8333333333333333,2.6,0.0,5.75
std,33.94112549695428,0.0,0.0,1.4142135623730951,0.0,0.7071067811865476
