,0.0,1.0,3.0,4.0,6.0,2.0
Total Rows,27.0,,,,,
AGE_min,42.0,,,,,
AGE_25%,50.5,,,,,
AGE_50%,60.0,,,,,
AGE_75%,66.5,,,,,
AGE_max,90.0,,,,,
AGE_std,12.045852568521834,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.5,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.5,,,,,
LOS_max,27.0,,,,,
LOS_std,4.880918133237007,,,,,
RACE,0.0,22.0,2.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,7.0,7.0,9.0,0.0,4.0
DIED,27.0,0.0,0.0,0.0,0.0,0.0
