,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,40.4,0.4,1.4,2.2,0.2,27.6
50%,40.4,0.4,1.4,2.2,0.2,27.6
75%,40.4,0.4,1.4,2.2,0.2,27.6
count,1.0,1.0,1.0,1.0,1.0,1.0
max,40.4,0.4,1.4,2.2,0.2,27.6
mean,40.4,0.4,1.4,2.2,0.2,27.6
min,40.4,0.4,1.4,2.2,0.2,27.6
std,,,,,,
