,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,180.0,,,,,
AGE_min,1.0,,,,,
AGE_25%,35.75,,,,,
AGE_50%,47.0,,,,,
AGE_75%,57.0,,,,,
AGE_max,82.0,,,,,
AGE_std,17.118996929315742,,,,,
LOS_min,1.0,,,,,
LOS_25%,4.0,,,,,
LOS_50%,5.0,,,,,
LOS_75%,11.75,,,,,
LOS_max,65.0,,,,,
LOS_std,14.347962522731002,,,,,
RACE,0.0,91.0,27.0,35.0,8.0,11.0
ZIPINC_QRTL,0.0,54.0,47.0,42.0,34.0,0.0
DIED,179.0,1.0,0.0,0.0,0.0,0.0
