,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,10.0,,,,,
AGE_min,6.0,,,,,
AGE_25%,17.75,,,,,
AGE_50%,33.0,,,,,
AGE_75%,62.75,,,,,
AGE_max,82.0,,,,,
AGE_std,27.088537961449465,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,3.0,,,,,
LOS_max,4.0,,,,,
LOS_std,0.8432740427115679,,,,,
RACE,0.0,5.0,2.0,2.0,1.0,0.0
ZIPINC_QRTL,0.0,1.0,3.0,3.0,0.0,3.0
DIED,10.0,0.0,0.0,0.0,0.0,0.0
