,0.0,1.0,3.0,4.0,2.0
Total Rows,9.0,,,,
AGE_min,47.0,,,,
AGE_25%,58.0,,,,
AGE_50%,62.0,,,,
AGE_75%,63.0,,,,
AGE_max,76.0,,,,
AGE_std,8.393118874676116,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,5.0,,,,
LOS_75%,5.0,,,,
LOS_max,5.0,,,,
LOS_std,1.8104634152000358,,,,
RACE,0.0,5.0,1.0,2.0,0.0
ZIPINC_QRTL,0.0,0.0,2.0,4.0,3.0
DIED,9.0,0.0,0.0,0.0,0.0
