,0.0,1.0,3.0,6.0,2.0,4.0
Total Rows,8.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,1.75,,,,,
AGE_50%,2.5,,,,,
AGE_75%,16.0,,,,,
AGE_max,56.0,,,,,
AGE_std,24.863915333556896,,,,,
LOS_min,1.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,1.5,,,,,
LOS_75%,2.0,,,,,
LOS_max,6.0,,,,,
LOS_std,1.6903085094570331,,,,,
RACE,0.0,5.0,1.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,1.0,2.0,0.0,4.0,1.0
DIED,8.0,0.0,0.0,0.0,0.0,0.0
