,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,12.0,1.0,1.0,3.0,0.0,2.0
50%,12.0,1.0,1.0,3.0,0.0,2.0
75%,12.0,1.0,1.0,3.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,12.0,1.0,1.0,3.0,0.0,2.0
mean,12.0,1.0,1.0,3.0,0.0,2.0
min,12.0,1.0,1.0,3.0,0.0,2.0
std,,,,,,
