,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,46.964285714285715,0.5178571428571429,2.0892857142857144,2.1785714285714284,0.0,3.1785714285714284
50%,47.642857142857146,0.5357142857142857,2.107142857142857,2.2142857142857144,0.0,3.2142857142857144
75%,48.32142857142857,0.5535714285714286,2.125,2.25,0.0,3.25
count,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714
max,49.0,0.5714285714285714,2.142857142857143,2.2857142857142856,0.0,3.2857142857142856
mean,47.642857142857146,0.5357142857142857,2.107142857142857,2.2142857142857144,0.0,3.2142857142857144
min,46.285714285714285,0.5,2.0714285714285716,2.142857142857143,0.0,3.142857142857143
std,26.870057685088806,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951
