,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,72.0,0.0,1.0,3.0,0.0,2.0
50%,72.0,0.0,1.0,3.0,0.0,2.0
75%,72.0,0.0,1.0,3.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,72.0,0.0,1.0,3.0,0.0,2.0
mean,72.0,0.0,1.0,3.0,0.0,2.0
min,72.0,0.0,1.0,3.0,0.0,2.0
std,,,,,,
