,0.0,1.0,2.0,3.0,4.0,5.0,6.0
Total Rows,1692.0,,,,,,
AGE_min,1.0,,,,,,
AGE_25%,40.0,,,,,,
AGE_50%,58.0,,,,,,
AGE_75%,67.0,,,,,,
AGE_max,90.0,,,,,,
AGE_std,20.043373985116244,,,,,,
LOS_min,0.0,,,,,,
LOS_25%,5.0,,,,,,
LOS_50%,12.0,,,,,,
LOS_75%,29.0,,,,,,
LOS_max,307.0,,,,,,
LOS_std,19.360142755341172,,,,,,
RACE,0.0,1102.0,183.0,180.0,88.0,9.0,77.0
ZIPINC_QRTL,0.0,404.0,421.0,404.0,427.0,0.0,0.0
DIED,1624.0,68.0,0.0,0.0,0.0,0.0,0.0
