,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,7.0,,,,,
AGE_min,32.0,,,,,
AGE_25%,41.5,,,,,
AGE_50%,48.0,,,,,
AGE_75%,49.0,,,,,
AGE_max,56.0,,,,,
AGE_std,8.340948901139999,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.5,,,,,
LOS_50%,5.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,5.0,,,,,
LOS_std,1.5275252316519468,,,,,
RACE,0.0,2.0,1.0,1.0,1.0,1.0
ZIPINC_QRTL,0.0,1.0,1.0,2.0,3.0,0.0
DIED,7.0,0.0,0.0,0.0,0.0,0.0
