,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,48.588,1.0,1.519,2.161,0.005,2.043
50%,53.038,1.0,1.656,2.39,0.006,2.366
75%,56.547,1.0,1.9,2.615,0.007,2.793
count,2.212,2.212,2.16,2.192,2.212,2.212
max,60.044,1.0,2.18,2.844,0.012,3.38
mean,52.30144285714286,1.0,1.7322333333333333,2.3858952380952383,0.0068,2.4691285714285716
min,43.424,1.0,1.396,1.912,0.004,1.752
std,15.420789868037117,0.0,0.7957376544513154,0.8996084896253831,0.007852519569295956,1.5174449624812034
