,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
50%,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
75%,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
count,1.0,1.0,1.0,1.0,1.0,1.0
max,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
mean,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
min,34.333333333333336,0.3333333333333333,3.0,2.3333333333333335,0.0,5.333333333333333
std,,,,,,
