,0.0,1.0,2.0,3.0,4.0
Total Rows,7.0,,,,
AGE_min,27.0,,,,
AGE_25%,43.5,,,,
AGE_50%,61.0,,,,
AGE_75%,65.5,,,,
AGE_max,73.0,,,,
AGE_std,19.012527198565436,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,4.0,,,,
LOS_75%,4.0,,,,
LOS_max,5.0,,,,
LOS_std,1.4638501094227998,,,,
RACE,0.0,1.0,5.0,1.0,0.0
ZIPINC_QRTL,0.0,5.0,1.0,0.0,1.0
DIED,7.0,0.0,0.0,0.0,0.0
