,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,25.7,0.25,2.2,2.85,0.0,3.0
50%,28.2,0.3,2.2,2.9,0.0,3.2
75%,30.7,0.35,2.2,2.95,0.0,3.4
count,1.2,1.2,1.2,1.2,1.2,1.2
max,33.2,0.4,2.2,3.0,0.0,3.6
mean,28.2,0.3,2.2,2.9,0.0,3.2
min,23.2,0.2,2.2,2.8,0.0,2.8
std,35.35533905932738,0.7071067811865476,0.0,0.7071067811865476,0.0,2.8284271247461903
