,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,15.2,0.0,2.0,3.0,0.0,2.6
50%,15.2,0.0,2.0,3.0,0.0,2.6
75%,15.2,0.0,2.0,3.0,0.0,2.6
count,1.0,1.0,0.8,1.0,1.0,1.0
max,15.2,0.0,2.0,3.0,0.0,2.6
mean,15.2,0.0,2.0,3.0,0.0,2.6
min,15.2,0.0,2.0,3.0,0.0,2.6
std,,,,,,
