,0.0,1.0,3.0,4.0,2.0
Total Rows,56.0,,,,
AGE_min,34.0,,,,
AGE_25%,51.75,,,,
AGE_50%,59.0,,,,
AGE_75%,65.0,,,,
AGE_max,90.0,,,,
AGE_std,10.850519168858522,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.0,,,,
LOS_75%,4.0,,,,
LOS_max,17.0,,,,
LOS_std,3.092040472845446,,,,
RACE,0.0,45.0,6.0,2.0,0.0
ZIPINC_QRTL,0.0,7.0,12.0,20.0,17.0
DIED,56.0,0.0,0.0,0.0,0.0
