,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,112.0,,,,,
AGE_min,27.0,,,,,
AGE_25%,52.0,,,,,
AGE_50%,62.0,,,,,
AGE_75%,72.25,,,,,
AGE_max,90.0,,,,,
AGE_std,13.17237649682101,,,,,
LOS_min,1.0,,,,,
LOS_25%,7.0,,,,,
LOS_50%,8.0,,,,,
LOS_75%,10.0,,,,,
LOS_max,39.0,,,,,
LOS_std,6.790004909178392,,,,,
RACE,0.0,89.0,9.0,7.0,1.0,1.0
ZIPINC_QRTL,0.0,22.0,25.0,35.0,27.0,0.0
DIED,109.0,3.0,0.0,0.0,0.0,0.0
