,0.0,1.0,2.0,3.0,4.0
Total Rows,24.0,,,,
AGE_min,21.0,,,,
AGE_25%,57.0,,,,
AGE_50%,67.5,,,,
AGE_75%,70.5,,,,
AGE_max,90.0,,,,
AGE_std,15.929134277812455,,,,
LOS_min,2.0,,,,
LOS_25%,3.0,,,,
LOS_50%,4.0,,,,
LOS_75%,5.0,,,,
LOS_max,60.0,,,,
LOS_std,11.728742720219481,,,,
RACE,0.0,16.0,3.0,3.0,0.0
ZIPINC_QRTL,0.0,8.0,3.0,3.0,9.0
DIED,24.0,0.0,0.0,0.0,0.0
