,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,37.5,1.0,1.0,2.75,0.0,4.5
50%,37.5,1.0,1.0,2.75,0.0,4.5
75%,37.5,1.0,1.0,2.75,0.0,4.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,37.5,1.0,1.0,2.75,0.0,4.5
mean,37.5,1.0,1.0,2.75,0.0,4.5
min,37.5,1.0,1.0,2.75,0.0,4.5
std,,,,,,
