,0.0,1.0,2.0,4.0,3.0
Total Rows,4.0,,,,
AGE_min,48.0,,,,
AGE_25%,48.75,,,,
AGE_50%,49.5,,,,
AGE_75%,50.25,,,,
AGE_max,51.0,,,,
AGE_std,1.2909944487358056,,,,
LOS_min,2.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.5,,,,
LOS_75%,3.0,,,,
LOS_max,3.0,,,,
LOS_std,0.5773502691896257,,,,
RACE,0.0,1.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,1.0,0.0,2.0,1.0
DIED,4.0,0.0,0.0,0.0,0.0
