,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,63.64,0.45,1.78,2.272727272727273,0.0,2.37
50%,63.8,0.46,1.8,2.272727272727273,0.0,2.38
75%,63.96,0.47,1.82,2.272727272727273,0.0,2.39
count,1.08,1.08,1.08,0.96,1.08,1.08
max,64.12,0.48,1.84,2.272727272727273,0.0,2.4
mean,63.8,0.46,1.8,2.272727272727273,0.0,2.38
min,63.48,0.44,1.76,2.272727272727273,0.0,2.36
std,5.656854249492381,0.3535533905932738,0.7071067811865476,0.0,0.0,0.3535533905932738
