,0.0,1.0,3.0,4.0,2.0
Total Rows,11.0,,,,
AGE_min,22.0,,,,
AGE_25%,49.5,,,,
AGE_50%,56.0,,,,
AGE_75%,63.5,,,,
AGE_max,75.0,,,,
AGE_std,16.941074346097416,,,,
LOS_min,1.0,,,,
LOS_25%,2.5,,,,
LOS_50%,4.0,,,,
LOS_75%,5.0,,,,
LOS_max,9.0,,,,
LOS_std,2.3001976199685736,,,,
RACE,0.0,6.0,1.0,3.0,0.0
ZIPINC_QRTL,0.0,2.0,2.0,5.0,2.0
DIED,11.0,0.0,0.0,0.0,0.0
