,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,64.0,0.0,1.0,2.0,0.0,9.0
50%,64.0,0.0,1.0,2.0,0.0,9.0
75%,64.0,0.0,1.0,2.0,0.0,9.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,64.0,0.0,1.0,2.0,0.0,9.0
mean,64.0,0.0,1.0,2.0,0.0,9.0
min,64.0,0.0,1.0,2.0,0.0,9.0
std,,,,,,
