,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,12.0,,,,,
AGE_min,4.0,,,,,
AGE_25%,20.25,,,,,
AGE_50%,31.5,,,,,
AGE_75%,43.25,,,,,
AGE_max,62.0,,,,,
AGE_std,18.01934986887623,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,5.0,,,,,
LOS_std,1.5050420310248864,,,,,
RACE,0.0,6.0,1.0,2.0,1.0,1.0
ZIPINC_QRTL,0.0,2.0,3.0,3.0,4.0,0.0
DIED,12.0,0.0,0.0,0.0,0.0,0.0
