,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,36.0,1.0,2.0,3.0,0.0,3.0
50%,36.0,1.0,2.0,3.0,0.0,3.0
75%,36.0,1.0,2.0,3.0,0.0,3.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,36.0,1.0,2.0,3.0,0.0,3.0
mean,36.0,1.0,2.0,3.0,0.0,3.0
min,36.0,1.0,2.0,3.0,0.0,3.0
std,,,,,,
