,0.0,1.0,3.0,4.0,2.0
Total Rows,23.0,,,,
AGE_min,9.0,,,,
AGE_25%,26.0,,,,
AGE_50%,53.0,,,,
AGE_75%,65.0,,,,
AGE_max,73.0,,,,
AGE_std,22.81537862881711,,,,
LOS_min,1.0,,,,
LOS_25%,3.5,,,,
LOS_50%,5.0,,,,
LOS_75%,5.5,,,,
LOS_max,6.0,,,,
LOS_std,1.6904755277381043,,,,
RACE,0.0,18.0,2.0,1.0,0.0
ZIPINC_QRTL,0.0,6.0,5.0,5.0,7.0
DIED,23.0,0.0,0.0,0.0,0.0
