,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,1.56640625,0.353515625,1.822,2.1432806324110674,0.0,1.9521484375
50%,1.869140625,0.443359375,2.012,2.33596837944664,0.0,2.201171875
75%,2.373046875,0.5439453125,2.304,2.58300395256917,0.0,2.912109375
count,2.23046875,2.234375,2.1171875,2.16796875,2.23046875,2.234375
max,3.09375,0.6328125,2.588,2.802371541501976,0.0,3.7578125
mean,2.046007508116883,0.4517417478354978,2.079747619047619,2.3676171654432525,0.0,2.5332411728896105
min,1.30078125,0.28125,1.648,1.9644268774703557,0.0,1.7109375
std,1.6074575397325357,0.33666776725290753,0.9011284864523172,0.7904664984350125,0.0,1.8888469209208496
