,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,369.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,10.0,,,,,
AGE_50%,16.0,,,,,
AGE_75%,30.0,,,,,
AGE_max,72.0,,,,,
AGE_std,17.975065945865637,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.0,,,,,
LOS_max,26.0,,,,,
LOS_std,3.032083653717179,,,,,
RACE,0.0,218.0,27.0,61.0,14.0,22.0
ZIPINC_QRTL,0.0,80.0,95.0,99.0,81.0,0.0
DIED,368.0,1.0,0.0,0.0,0.0,0.0
