,0.0,1.0,2.0,3.0,4.0
Total Rows,24.0,,,,
AGE_min,2.0,,,,
AGE_25%,3.75,,,,
AGE_50%,19.0,,,,
AGE_75%,45.25,,,,
AGE_max,77.0,,,,
AGE_std,24.185836974248538,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,3.0,,,,
LOS_75%,4.0,,,,
LOS_max,6.0,,,,
LOS_std,1.3726099121798927,,,,
RACE,0.0,14.0,2.0,7.0,1.0
ZIPINC_QRTL,0.0,4.0,6.0,11.0,2.0
DIED,24.0,0.0,0.0,0.0,0.0
