,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,96.0,,,,,
AGE_min,15.0,,,,,
AGE_25%,41.0,,,,,
AGE_50%,54.0,,,,,
AGE_75%,65.0,,,,,
AGE_max,86.0,,,,,
AGE_std,17.200593497512422,,,,,
LOS_min,1.0,,,,,
LOS_25%,3.0,,,,,
LOS_50%,4.0,,,,,
LOS_75%,5.25,,,,,
LOS_max,20.0,,,,,
LOS_std,3.145154306871935,,,,,
RACE,0.0,54.0,14.0,12.0,9.0,4.0
ZIPINC_QRTL,0.0,13.0,27.0,28.0,22.0,0.0
DIED,95.0,1.0,0.0,0.0,0.0,0.0
