,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,59.4,0.2,2.6,2.6,0.0,2.6
50%,59.4,0.2,2.6,2.6,0.0,2.6
75%,59.4,0.2,2.6,2.6,0.0,2.6
count,1.0,1.0,1.0,1.0,1.0,1.0
max,59.4,0.2,2.6,2.6,0.0,2.6
mean,59.4,0.2,2.6,2.6,0.0,2.6
min,59.4,0.2,2.6,2.6,0.0,2.6
std,,,,,,
