,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,59.375,0.25,1.5,2.25,0.0,4.875
50%,59.375,0.25,1.5,2.25,0.0,4.875
75%,59.375,0.25,1.5,2.25,0.0,4.875
count,1.0,1.0,1.0,1.0,1.0,1.0
max,59.375,0.25,1.5,2.25,0.0,4.875
mean,59.375,0.25,1.5,2.25,0.0,4.875
min,59.375,0.25,1.5,2.25,0.0,4.875
std,,,,,,
