,0.0,1.0,3.0,2.0,4.0
Total Rows,4.0,,,,
AGE_min,54.0,,,,
AGE_25%,54.0,,,,
AGE_50%,55.5,,,,
AGE_75%,57.25,,,,
AGE_max,58.0,,,,
AGE_std,2.0615528128088303,,,,
LOS_min,2.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.0,,,,
LOS_75%,2.75,,,,
LOS_max,5.0,,,,
LOS_std,1.5,,,,
RACE,0.0,3.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,1.0,0.0,1.0,2.0
DIED,4.0,0.0,0.0,0.0,0.0
