,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,46.0,0.5,3.5,3.0,0.0,2.5
50%,46.0,0.5,3.5,3.0,0.0,2.5
75%,46.0,0.5,3.5,3.0,0.0,2.5
count,1.0,1.0,1.0,1.0,1.0,1.0
max,46.0,0.5,3.5,3.0,0.0,2.5
mean,46.0,0.5,3.5,3.0,0.0,2.5
min,46.0,0.5,3.5,3.0,0.0,2.5
std,,,,,,
