,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,187.0,,,,,
AGE_min,14.0,,,,,
AGE_25%,50.0,,,,,
AGE_50%,59.0,,,,,
AGE_75%,67.0,,,,,
AGE_max,85.0,,,,,
AGE_std,13.85672184006566,,,,,
LOS_min,0.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,2.0,,,,,
LOS_75%,3.0,,,,,
LOS_max,37.0,,,,,
LOS_std,2.7653835771119977,,,,,
RACE,0.0,88.0,52.0,27.0,10.0,8.0
ZIPINC_QRTL,0.0,106.0,41.0,23.0,5.0,0.0
DIED,187.0,0.0,0.0,0.0,0.0,0.0
