,0.0,1.0,3.0,2.0,4.0
Total Rows,3.0,,,,
AGE_min,34.0,,,,
AGE_25%,48.5,,,,
AGE_50%,63.0,,,,
AGE_75%,68.5,,,,
AGE_max,74.0,,,,
AGE_std,20.663978319771825,,,,
LOS_min,5.0,,,,
LOS_25%,5.0,,,,
LOS_50%,5.0,,,,
LOS_75%,9.5,,,,
LOS_max,14.0,,,,
LOS_std,5.196152422706632,,,,
RACE,0.0,1.0,2.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,1.0,1.0,1.0
DIED,3.0,0.0,0.0,0.0,0.0
