,0.0,1.0,5.0,2.0,4.0
Total Rows,6.0,,,,
AGE_min,2.0,,,,
AGE_25%,8.0,,,,
AGE_50%,10.5,,,,
AGE_75%,13.0,,,,
AGE_max,58.0,,,,
AGE_std,20.493901531919196,,,,
LOS_min,1.0,,,,
LOS_25%,1.0,,,,
LOS_50%,2.5,,,,
LOS_75%,4.75,,,,
LOS_max,5.0,,,,
LOS_std,2.0412414523193148,,,,
RACE,0.0,3.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,2.0,0.0,1.0,2.0
DIED,6.0,0.0,0.0,0.0,0.0
