,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,50.0,0.0,1.875,1.875,0.0,4.875
50%,50.0,0.0,1.875,1.875,0.0,4.875
75%,50.0,0.0,1.875,1.875,0.0,4.875
count,1.0,1.0,1.0,1.0,1.0,1.0
max,50.0,0.0,1.875,1.875,0.0,4.875
mean,50.0,0.0,1.875,1.875,0.0,4.875
min,50.0,0.0,1.875,1.875,0.0,4.875
std,,,,,,
