,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,19.0,0.2,2.6,2.0,0.0,3.2
50%,19.0,0.2,2.6,2.0,0.0,3.2
75%,19.0,0.2,2.6,2.0,0.0,3.2
count,1.0,1.0,1.0,1.0,1.0,1.0
max,19.0,0.2,2.6,2.0,0.0,3.2
mean,19.0,0.2,2.6,2.0,0.0,3.2
min,19.0,0.2,2.6,2.0,0.0,3.2
std,,,,,,
