,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,13.5,0.5,1.5,1.75,0.0,2.75
50%,13.5,0.5,1.5,1.75,0.0,2.75
75%,13.5,0.5,1.5,1.75,0.0,2.75
count,1.0,1.0,1.0,1.0,1.0,1.0
max,13.5,0.5,1.5,1.75,0.0,2.75
mean,13.5,0.5,1.5,1.75,0.0,2.75
min,13.5,0.5,1.5,1.75,0.0,2.75
std,,,,,,
