,0.0,1.0,2.0,3.0,6.0
Total Rows,5.0,,,,
AGE_min,0.0,,,,
AGE_25%,0.0,,,,
AGE_50%,1.0,,,,
AGE_75%,2.0,,,,
AGE_max,2.0,,,,
AGE_std,1.0,,,,
LOS_min,1.0,,,,
LOS_25%,2.0,,,,
LOS_50%,2.0,,,,
LOS_75%,3.0,,,,
LOS_max,3.0,,,,
LOS_std,0.8366600265340756,,,,
RACE,0.0,2.0,1.0,1.0,1.0
ZIPINC_QRTL,0.0,4.0,1.0,0.0,0.0
DIED,5.0,0.0,0.0,0.0,0.0
