,0.0,2.0,3.0,1.0,4.0
Total Rows,4.0,,,,
AGE_min,27.0,,,,
AGE_25%,51.0,,,,
AGE_50%,60.0,,,,
AGE_75%,63.25,,,,
AGE_max,70.0,,,,
AGE_std,18.786076404259266,,,,
LOS_min,1.0,,,,
LOS_25%,1.0,,,,
LOS_50%,1.5,,,,
LOS_75%,2.25,,,,
LOS_max,3.0,,,,
LOS_std,0.9574271077563381,,,,
RACE,0.0,3.0,1.0,0.0,0.0
ZIPINC_QRTL,0.0,0.0,1.0,1.0,2.0
DIED,4.0,0.0,0.0,0.0,0.0
