,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,13.0,0.0,1.0,1.0,0.0,2.0
50%,13.0,0.0,1.0,1.0,0.0,2.0
75%,13.0,0.0,1.0,1.0,0.0,2.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,13.0,0.0,1.0,1.0,0.0,2.0
mean,13.0,0.0,1.0,1.0,0.0,2.0
min,13.0,0.0,1.0,1.0,0.0,2.0
std,,,,,,
