,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,86.0,0.0,1.0,3.0,0.0,5.0
50%,86.0,0.0,1.0,3.0,0.0,5.0
75%,86.0,0.0,1.0,3.0,0.0,5.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,86.0,0.0,1.0,3.0,0.0,5.0
mean,86.0,0.0,1.0,3.0,0.0,5.0
min,86.0,0.0,1.0,3.0,0.0,5.0
std,,,,,,
