,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,70.0,1.0,1.0,3.0,0.0,1.0
50%,70.0,1.0,1.0,3.0,0.0,1.0
75%,70.0,1.0,1.0,3.0,0.0,1.0
count,1.0,1.0,1.0,1.0,1.0,1.0
max,70.0,1.0,1.0,3.0,0.0,1.0
mean,70.0,1.0,1.0,3.0,0.0,1.0
min,70.0,1.0,1.0,3.0,0.0,1.0
std,,,,,,
