,0.0,1.0,2.0,3.0,6.0,4.0
Total Rows,49.0,,,,,
AGE_min,0.0,,,,,
AGE_25%,2.0,,,,,
AGE_50%,9.0,,,,,
AGE_75%,34.0,,,,,
AGE_max,71.0,,,,,
AGE_std,21.873884811223952,,,,,
LOS_min,1.0,,,,,
LOS_25%,2.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,17.0,,,,,
LOS_std,2.532442557319405,,,,,
RACE,0.0,21.0,7.0,17.0,3.0,0.0
ZIPINC_QRTL,0.0,17.0,10.0,12.0,0.0,7.0
DIED,49.0,0.0,0.0,0.0,0.0,0.0
