,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,16.17924528301887,1.0,2.085,2.305,0.0,2.7452830188679247
50%,16.42452830188679,1.0,2.09,2.31,0.0,2.792452830188679
75%,16.599056603773583,1.0,2.1,2.315,0.0,2.8443396226415096
count,1.150943396226415,1.150943396226415,1.0754716981132075,1.0943396226415094,1.150943396226415,1.150943396226415
max,16.77358490566038,1.0,2.12,2.32,0.0,2.9056603773584904
mean,16.35377358490566,1.0,2.095,2.31,0.0,2.797169811320755
min,15.79245283018868,1.0,2.08,2.3,0.0,2.69811320754717
std,5.610491817317043,0.0,0.24142135623730948,0.11785113019775793,0.0,1.2618446353109125
