,0.0,1.0,2.0,3.0,4.0,6.0
Total Rows,83.0,,,,,
AGE_min,12.0,,,,,
AGE_25%,39.5,,,,,
AGE_50%,52.0,,,,,
AGE_75%,63.0,,,,,
AGE_max,83.0,,,,,
AGE_std,17.198064868008597,,,,,
LOS_min,0.0,,,,,
LOS_25%,1.0,,,,,
LOS_50%,3.0,,,,,
LOS_75%,4.0,,,,,
LOS_max,11.0,,,,,
LOS_std,1.9629240484198123,,,,,
RACE,0.0,46.0,10.0,16.0,3.0,5.0
ZIPINC_QRTL,0.0,22.0,20.0,22.0,19.0,0.0
DIED,82.0,1.0,0.0,0.0,0.0,0.0
