,AGE,FEMALE,RACE,ZIPINC_QRTL,DIED,LOS
25%,55.9625,0.4625,1.263157894736842,2.5972222222222223,0.0,4.2125
50%,56.275,0.475,1.263157894736842,2.638888888888889,0.0,4.225
75%,56.5875,0.4875,1.263157894736842,2.6805555555555554,0.0,4.2375
count,1.1,1.1,1.05,1.0,1.1,1.1
max,56.9,0.5,1.263157894736842,2.7222222222222223,0.0,4.25
mean,56.275,0.475,1.263157894736842,2.638888888888889,0.0,4.225
min,55.65,0.45,1.263157894736842,2.5555555555555554,0.0,4.2
std,8.838834764831844,0.3535533905932738,0.0,1.0606601717798212,0.0,0.3535533905932738
