,0.0,1.0,2.0,5.0,4.0
Total Rows,7.0,,,,
AGE_min,9.0,,,,
AGE_25%,25.5,,,,
AGE_50%,34.0,,,,
AGE_75%,48.0,,,,
AGE_max,59.0,,,,
AGE_std,17.367183065167694,,,,
LOS_min,1.0,,,,
LOS_25%,3.5,,,,
LOS_50%,4.0,,,,
LOS_75%,4.5,,,,
LOS_max,6.0,,,,
LOS_std,1.5735915849388864,,,,
RACE,0.0,4.0,1.0,1.0,0.0
ZIPINC_QRTL,0.0,3.0,1.0,0.0,3.0
DIED,7.0,0.0,0.0,0.0,0.0
